;0;1;2;3;4;5;6;7;8;9;10;Asignacion
672;13;0;1;2;3;14;8,062257748;5,385164807;7,280109889;8,062257748;7,615773106;3
673;14;0;1;1;3;14;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
674;15;0;1;1;3;13;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;2
675;16;0;0;1;3;13;6,08276253;7;3,605551275;6,08276253;2,828427125;5
676;17;0;0;1;3;12;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;5
677;18;0;0;1;3;11;6,708203932;3;3,605551275;6,708203932;2,828427125;5
678;19;0;0;1;3;10;8,062257748;5,385164807;7,280109889;8,062257748;7,615773106;3
679;20;0;0;0;3;10;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
680;1;1;1;5;5;20;6;6;3,16227766;6;2,236067977;5
681;2;1;1;5;5;19;3;6,708203932;1;3;1,414213562;3
682;3;1;1;4;5;19;4,123105626;7,280109889;2,236067977;4,123105626;2;5
683;4;1;1;4;5;18;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;3
684;5;1;1;3;5;18;7,211102551;2;5,099019514;7,211102551;5;5
685;6;1;1;3;5;17;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
686;7;1;0;3;5;17;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
687;8;1;0;3;5;16;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;5
688;9;1;0;3;5;15;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
689;10;1;0;2;5;15;8,062257748;2,236067977;6,08276253;8,062257748;6;5
690;11;1;0;2;5;14;7,810249676;1;5,385164807;7,810249676;5,099019514;5
691;12;1;0;2;5;13;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
692;13;1;0;2;5;12;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;1
693;14;0;0;2;5;12;10,81665383;3;7,810249676;10,81665383;7,071067812;5
694;15;0;0;2;5;11;8,544003745;3,605551275;5,385164807;8,544003745;4,472135955;5
695;16;0;0;2;5;10;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
696;17;0;0;1;5;10;3;6,708203932;1;3;1,414213562;3
697;18;0;0;0;5;10;8,062257748;5,385164807;5;8,062257748;4;5
698;19;0;0;0;5;9;8,062257748;2,236067977;6,08276253;8,062257748;6;5
699;20;0;0;0;5;8;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;5
700;1;1;1;5;5;20;6,708203932;3;5;6,708203932;5,099019514;3
701;2;1;1;4;5;20;6,708203932;3;5;6,708203932;5,099019514;3
702;3;1;1;3;5;20;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;2
703;4;1;0;3;5;20;6;6;3,16227766;6;2,236067977;5
704;5;1;0;3;5;19;9,219544457;1;6,403124237;9,219544457;5,830951895;5
705;6;1;0;3;5;18;5,099019514;5,099019514;4,472135955;5,099019514;5;3
706;7;1;0;2;5;18;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
707;8;1;0;1;5;18;2;7,211102551;3,16227766;2;4,123105626;1
708;9;0;0;1;5;18;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
709;10;0;0;1;5;17;4,242640687;4,242640687;2;4,242640687;2,236067977;3
710;11;0;0;0;5;17;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;5
711;12;0;0;0;5;16;6,708203932;3;5;6,708203932;5,099019514;5
712;13;0;0;0;5;15;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
713;14;0;0;0;5;14;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
714;15;0;0;0;5;13;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
715;16;0;0;0;5;12;6,708203932;3;5;6,708203932;5,099019514;5
716;17;0;0;0;5;11;8,94427191;2,828427125;7,071067812;8,94427191;7;5
717;18;0;0;0;5;10;0;8,485281374;3,16227766;0;4,123105626;4
718;19;0;0;0;4;10;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
719;20;0;0;0;4;9;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
720;1;1;1;5;5;20;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
721;2;1;1;5;5;19;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;5
722;3;1;1;5;5;18;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;3
723;4;1;1;4;5;18;5,656854249;2,828427125;3,16227766;5,656854249;3;5
724;5;1;1;4;5;17;6;6;3,16227766;6;2,236067977;5
725;6;1;1;4;5;16;4,123105626;7,280109889;2,236067977;4,123105626;2;5
726;7;1;1;4;5;15;4,242640687;4,242640687;2;4,242640687;2,236067977;3
727;8;1;1;3;5;15;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
728;9;1;1;2;5;15;9;6,708203932;6,08276253;9;5,099019514;5
729;10;1;1;2;5;14;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
730;11;1;1;2;5;13;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
731;12;1;0;2;5;13;7;6,08276253;4,123105626;7;3,16227766;5
732;13;1;0;2;5;12;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
733;14;1;0;2;5;11;9,219544457;1;6,708203932;9,219544457;6,32455532;5
734;15;1;0;2;5;10;1;7,810249676;3;1;4;1
735;16;0;0;2;5;10;10,29563014;3,16227766;7,211102551;10,29563014;6,403124237;5
736;17;0;0;2;5;9;8,94427191;2,828427125;7,071067812;8,94427191;7;5
737;18;0;0;2;5;8;7,211102551;2;4,242640687;7,211102551;3,605551275;5
738;19;0;0;2;5;7;10;2;7,615773106;10;7,280109889;5
739;20;0;0;2;5;6;1;7,810249676;2,236067977;1;3,16227766;4
740;1;1;1;5;5;20;8,246211251;4,472135955;7,071067812;8,246211251;7,280109889;5
741;2;1;1;5;5;19;8,544003745;3,605551275;7;8,544003745;7,071067812;5
742;3;1;1;5;5;18;7,211102551;2;4,242640687;7,211102551;3,605551275;5
743;4;1;1;5;5;17;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
744;5;1;1;4;5;17;6,08276253;5;5,385164807;6,08276253;5,830951895;3
745;6;1;1;3;5;17;9,055385138;5,830951895;6;9,055385138;5;5
746;7;1;1;3;5;16;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;3
747;8;1;1;2;5;16;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
748;9;1;1;2;5;15;8,94427191;2,828427125;7,071067812;8,94427191;7;2
749;10;1;0;2;5;15;8;6,32455532;7,615773106;8;8,062257748;3
750;11;1;0;1;5;15;8,602325267;1,414213562;5,656854249;8,602325267;5;5
751;12;1;0;1;5;14;3,16227766;7,615773106;2;3,16227766;2,236067977;3
752;13;1;0;0;5;14;8,062257748;2,236067977;6,08276253;8,062257748;6;5
753;14;1;0;0;5;13;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;1
754;15;0;0;0;5;13;9,219544457;5;6,08276253;9,219544457;5,099019514;5
755;16;0;0;0;5;12;5;3,605551275;2,236067977;5;2;5
756;17;0;0;0;5;11;9,219544457;5;6,08276253;9,219544457;5,099019514;5
757;18;0;0;0;5;10;7,615773106;3,16227766;6;7,615773106;6,08276253;5
758;19;0;0;0;5;9;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
759;20;0;0;0;5;8;4;6,32455532;4,242640687;4;5;4
760;1;1;1;5;5;20;7;6,08276253;4,123105626;7;3,16227766;5
761;2;1;1;5;5;19;4,123105626;5,385164807;1;4,123105626;0;5
762;3;1;1;5;5;18;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
763;4;1;1;5;5;17;6,08276253;5;3;6,08276253;2;5
764;5;1;1;5;5;16;8,485281374;0;5,830951895;8,485281374;5,385164807;2
765;6;1;0;5;5;16;8,062257748;5,385164807;5;8,062257748;4;5
766;7;1;0;5;5;15;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;1
767;8;0;0;5;5;15;9,219544457;5;6,08276253;9,219544457;5,099019514;5
768;9;0;0;5;5;14;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
769;10;0;0;5;5;13;9,055385138;5,830951895;6;9,055385138;5;5
770;11;0;0;5;5;12;8,062257748;2,236067977;5;8,062257748;4,242640687;5
771;12;0;0;5;5;11;8,062257748;2,236067977;5;8,062257748;4,242640687;5
772;13;0;0;5;5;10;8;6,32455532;7,615773106;8;8,062257748;3
773;14;0;0;4;5;10;6,32455532;4;5,099019514;6,32455532;5,385164807;3
774;15;0;0;3;5;10;7;6,08276253;6,708203932;7;7,211102551;3
775;16;0;0;2;5;10;6,32455532;4;3,16227766;6,32455532;2,236067977;5
776;17;0;0;2;5;9;5,656854249;2,828427125;3,16227766;5,656854249;3;5
777;18;0;0;2;5;8;7,071067812;5,099019514;4;7,071067812;3;5
778;19;0;0;2;5;7;7,211102551;2;4,242640687;7,211102551;3,605551275;5
779;20;0;0;2;5;6;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
780;1;1;1;5;5;20;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;2
781;2;1;0;5;5;20;7,211102551;2;4,242640687;7,211102551;3,605551275;5
782;3;1;0;5;5;19;5,099019514;5,099019514;4,472135955;5,099019514;5;3
783;4;1;0;4;5;19;8,94427191;2,828427125;5,830951895;8,94427191;5;5
784;5;1;0;4;5;18;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;4
785;6;1;0;4;4;18;7,810249676;1;5;7,810249676;4,472135955;5
786;7;1;0;4;4;17;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
787;8;1;0;4;4;16;7,211102551;2;5,099019514;7,211102551;5;5
788;9;1;0;4;4;15;4,123105626;5,385164807;1;4,123105626;0;5
789;10;1;0;4;4;14;6,708203932;3;3,605551275;6,708203932;2,828427125;5
790;11;1;0;4;4;13;3,16227766;5,830951895;0;3,16227766;1;3
791;12;1;0;3;4;13;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;3
792;13;1;0;2;4;13;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
793;14;1;0;2;4;12;1,414213562;7,071067812;2;1,414213562;3;1
794;15;0;0;2;4;12;3,605551275;5;2,236067977;3,605551275;2,828427125;3
795;16;0;0;1;4;12;7,211102551;2;4,242640687;7,211102551;3,605551275;5
796;17;0;0;1;4;11;10,29563014;3,16227766;7,211102551;10,29563014;6,403124237;5
797;18;0;0;1;4;10;5,656854249;2,828427125;3,16227766;5,656854249;3;5
798;19;0;0;1;4;9;0;8,485281374;3,16227766;0;4,123105626;4
799;20;0;0;1;3;9;4,242640687;4,242640687;2;4,242640687;2,236067977;3
800;1;1;1;5;5;20;4,123105626;5,385164807;1;4,123105626;0;5
801;2;1;1;5;5;19;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
802;3;1;1;5;5;18;5;3,605551275;2,236067977;5;2;5
803;4;1;1;5;5;17;8,544003745;3,605551275;7;8,544003745;7,071067812;3
804;5;1;1;4;5;17;2;7,211102551;3,16227766;2;4,123105626;1
805;6;0;1;4;5;17;6;6;3,16227766;6;2,236067977;5
806;7;0;1;4;5;16;6,08276253;7;3,605551275;6,08276253;2,828427125;5
807;8;0;1;4;5;15;10;2;7,071067812;10;6,403124237;5
808;9;0;1;4;5;14;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
809;10;0;1;4;5;13;3,605551275;5;1;3,605551275;1,414213562;3
810;11;0;1;3;5;13;7,211102551;2;5,099019514;7,211102551;5;5
811;12;0;1;3;5;12;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
812;13;0;1;3;5;11;7,211102551;2;4,242640687;7,211102551;3,605551275;5
813;14;0;1;3;5;10;3,605551275;5;2,236067977;3,605551275;2,828427125;3
814;15;0;1;2;5;10;8,062257748;5,385164807;5;8,062257748;4;5
815;16;0;1;2;5;9;4;6,32455532;1,414213562;4;1;5
816;17;0;1;2;5;8;8,485281374;0;5,830951895;8,485281374;5,385164807;2
817;18;0;0;2;5;8;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
818;19;0;0;2;5;7;7,810249676;1;5,385164807;7,810249676;5,099019514;5
819;20;0;0;2;5;6;11,40175425;3,16227766;8,485281374;11,40175425;7,810249676;5
820;1;1;1;5;5;20;3;6,708203932;3,605551275;3;4,472135955;4
821;2;1;1;5;4;20;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;3
822;3;1;1;4;4;20;5,656854249;2,828427125;3,16227766;5,656854249;3;5
823;4;1;1;4;4;19;7,211102551;2;5,099019514;7,211102551;5;5
824;5;1;1;4;4;18;8,94427191;2,828427125;7,071067812;8,94427191;7;5
825;6;1;1;4;4;17;8,062257748;2,236067977;6,08276253;8,062257748;6;5
826;7;1;1;4;4;16;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
827;8;1;1;4;4;15;4,123105626;7,280109889;2,236067977;4,123105626;2;5
828;9;1;1;4;4;14;5;3,605551275;2,236067977;5;2;5
829;10;1;1;4;4;13;6,08276253;5;3;6,08276253;2;5
830;11;1;1;4;4;12;6,708203932;3;3,605551275;6,708203932;2,828427125;5
831;12;1;1;4;4;11;1,414213562;7,071067812;2;1,414213562;3;1
832;13;0;1;4;4;11;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;3
833;14;0;1;3;4;11;8,602325267;1,414213562;5,656854249;8,602325267;5;5
834;15;0;1;3;4;10;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
835;16;0;0;3;4;10;9,055385138;5,830951895;6;9,055385138;5;5
836;17;0;0;3;4;9;6,08276253;5;5,385164807;6,08276253;5,830951895;3
837;18;0;0;2;4;9;6,708203932;3;5;6,708203932;5,099019514;3
838;19;0;0;1;4;9;7;6,08276253;4,123105626;7;3,16227766;5
839;20;0;0;1;4;8;7;6,08276253;6,708203932;7;7,211102551;3
840;1;1;1;5;5;20;6,403124237;2,236067977;4,123105626;6,403124237;4;5
841;2;1;1;5;5;19;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
842;3;1;1;5;5;18;5,099019514;5,099019514;2;5,099019514;1;5
843;4;1;1;5;5;17;8,94427191;2,828427125;7,071067812;8,94427191;7;5
844;5;1;1;5;5;16;6,403124237;2,236067977;4,123105626;6,403124237;4;5
845;6;1;1;5;5;15;6;6;3,16227766;6;2,236067977;5
846;7;1;1;5;5;14;3,605551275;5;2,236067977;3,605551275;2,828427125;3
847;8;1;1;4;5;14;3,16227766;7,615773106;2;3,16227766;2,236067977;3
848;9;1;1;3;5;14;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
849;10;1;1;3;5;13;10;2;7,071067812;10;6,403124237;5
850;11;1;1;3;5;12;6;6;3,16227766;6;2,236067977;5
851;12;1;1;3;5;11;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
852;13;1;1;3;5;10;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;3
853;14;1;1;2;5;10;7,615773106;3,16227766;6;7,615773106;6,08276253;3
854;15;1;1;1;5;10;10;2;7,615773106;10;7,280109889;2
855;16;1;0;1;5;10;8,94427191;2,828427125;5,830951895;8,94427191;5;5
856;17;1;0;1;5;9;5,099019514;5,099019514;2;5,099019514;1;5
857;18;1;0;1;5;8;4,472135955;4,472135955;1,414213562;4,472135955;1;5
858;19;1;0;1;5;7;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
859;20;1;0;1;5;6;3;6,708203932;3,605551275;3;4,472135955;1
860;1;1;1;5;5;20;8,062257748;5,385164807;7,280109889;8,062257748;7,615773106;3
861;2;1;1;4;5;20;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
862;3;1;1;3;5;20;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
863;4;1;1;2;5;20;1,414213562;7,071067812;2;1,414213562;3;1
864;5;0;1;2;5;20;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;5
865;6;0;1;2;5;19;7,615773106;3,16227766;6;7,615773106;6,08276253;5
866;7;0;1;2;5;18;5;6,08276253;5;5;5,656854249;4
867;8;0;1;2;4;18;6,708203932;3;3,605551275;6,708203932;2,828427125;5
868;9;0;1;2;4;17;9,899494937;1,414213562;7,211102551;9,899494937;6,708203932;5
869;10;0;1;2;4;16;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
870;11;0;0;2;4;16;6,403124237;2,236067977;4,123105626;6,403124237;4;5
871;12;0;0;2;4;15;6,708203932;3;3,605551275;6,708203932;2,828427125;5
872;13;0;0;2;4;14;8;6,32455532;5,099019514;8;4,123105626;5
873;14;0;0;2;4;13;6,32455532;4;5,099019514;6,32455532;5,385164807;3
874;15;0;0;1;4;13;3,16227766;5,830951895;0;3,16227766;1;3
875;16;0;0;0;4;13;7,810249676;1;5,385164807;7,810249676;5,099019514;5
876;17;0;0;0;4;12;10;2;7,615773106;10;7,280109889;5
877;18;0;0;0;4;11;6,708203932;3;5;6,708203932;5,099019514;5
878;19;0;0;0;4;10;7,810249676;1;5;7,810249676;4,472135955;5
879;20;0;0;0;4;9;10,81665383;3;7,810249676;10,81665383;7,071067812;5
880;1;1;1;5;5;20;8,246211251;4,472135955;7,071067812;8,246211251;7,280109889;3
881;2;1;1;4;5;20;6,708203932;3;3,605551275;6,708203932;2,828427125;5
882;3;1;1;4;5;19;7,810249676;1;5,385164807;7,810249676;5,099019514;5
883;4;1;1;4;5;18;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
884;5;1;1;3;5;18;3,605551275;5;1;3,605551275;1,414213562;3
885;6;1;1;2;5;18;8;6,32455532;5,099019514;8;4,123105626;5
886;7;1;1;2;5;17;8,544003745;3,605551275;7;8,544003745;7,071067812;5
887;8;1;1;2;5;16;6;6;3,16227766;6;2,236067977;5
888;9;1;1;2;5;15;8,062257748;2,236067977;6,08276253;8,062257748;6;5
889;10;1;1;2;5;14;9,219544457;1;6,708203932;9,219544457;6,32455532;2
890;11;1;0;2;5;14;5;3,605551275;2,236067977;5;2;5
891;12;1;0;2;5;13;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
892;13;1;0;2;5;12;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
893;14;1;0;1;5;12;8;6,32455532;7,615773106;8;8,062257748;3
894;15;1;0;0;5;12;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
895;16;1;0;0;5;11;7,211102551;2;5,099019514;7,211102551;5;5
896;17;1;0;0;5;10;8,94427191;2,828427125;7,071067812;8,94427191;7;5
897;18;1;0;0;5;9;8,062257748;2,236067977;5;8,062257748;4,242640687;5
898;19;1;0;0;5;8;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
899;20;1;0;0;5;7;10;2;7,071067812;10;6,403124237;5
900;1;1;1;5;5;20;6,708203932;3;5;6,708203932;5,099019514;5
901;2;1;1;5;5;19;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
902;3;1;1;4;5;19;8,062257748;5,385164807;5;8,062257748;4;5
903;4;1;1;4;5;18;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
904;5;1;1;4;5;17;7;6,08276253;6,708203932;7;7,211102551;3
905;6;1;1;3;5;17;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
906;7;1;0;3;5;17;2;7,211102551;1,414213562;2;2,236067977;3
907;8;1;0;2;5;17;9,219544457;1;6,708203932;9,219544457;6,32455532;5
908;9;1;0;2;5;16;5,099019514;5,099019514;2;5,099019514;1;5
909;10;1;0;2;5;15;6,403124237;2,236067977;4,123105626;6,403124237;4;5
910;11;1;0;2;5;14;6,32455532;4;5,099019514;6,32455532;5,385164807;5
911;12;1;0;2;5;13;8,94427191;2,828427125;5,830951895;8,94427191;5;5
912;13;1;0;2;5;12;3;6,708203932;3,605551275;3;4,472135955;4
913;14;1;0;2;4;12;6;6;3,16227766;6;2,236067977;5
914;15;1;0;2;4;11;1;7,810249676;2,236067977;1;3,16227766;1
915;16;0;0;2;4;11;2;7,211102551;3,16227766;2;4,123105626;4
916;17;0;0;2;3;11;9,848857802;3,605551275;6,708203932;9,848857802;5,830951895;5
917;18;0;0;2;3;10;3,16227766;5,830951895;0;3,16227766;1;3
918;19;0;0;1;3;10;8;6,32455532;7,615773106;8;8,062257748;3
919;20;0;0;0;3;10;10,81665383;3;7,810249676;10,81665383;7,071067812;5
920;1;1;1;5;5;20;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
921;2;1;1;5;5;19;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
922;3;1;1;5;5;18;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;5
923;4;1;1;5;5;17;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
924;5;1;1;5;5;16;8,544003745;3,605551275;7;8,544003745;7,071067812;5
925;6;1;1;5;5;15;6,403124237;2,236067977;4,123105626;6,403124237;4;5
926;7;1;1;5;5;14;8;6,32455532;7,615773106;8;8,062257748;3
927;8;1;1;4;5;14;7;6,08276253;4,123105626;7;3,16227766;5
928;9;1;1;4;5;13;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
929;10;1;1;3;5;13;10;2;7,071067812;10;6,403124237;5
930;11;1;1;3;5;12;9,899494937;1,414213562;7,211102551;9,899494937;6,708203932;5
931;12;1;1;3;5;11;6,708203932;3;3,605551275;6,708203932;2,828427125;5
932;13;1;1;3;5;10;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
933;14;1;1;2;5;10;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
934;15;1;1;1;5;10;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
935;16;1;0;1;5;10;10,29563014;3,16227766;7,211102551;10,29563014;6,403124237;5
936;17;1;0;1;5;9;4;6,32455532;1,414213562;4;1;5
937;18;1;0;1;5;8;8,062257748;5,385164807;5;8,062257748;4;5
938;19;1;0;1;5;7;3,605551275;5;2,236067977;3,605551275;2,828427125;3
939;20;1;0;0;5;7;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;5
940;1;1;1;5;5;20;6;6;5,830951895;6;6,403124237;3
941;2;1;1;4;5;20;7,211102551;2;4,242640687;7,211102551;3,605551275;5
942;3;1;1;4;5;19;6,403124237;2,236067977;4,123105626;6,403124237;4;5
943;4;1;1;4;5;18;3;6,708203932;3,605551275;3;4,472135955;1
944;5;0;1;4;5;18;7,071067812;5,099019514;4;7,071067812;3;5
945;6;0;1;4;5;17;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
946;7;0;1;4;5;16;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;3
947;8;0;1;3;5;16;8,062257748;5,385164807;5;8,062257748;4;5
948;9;0;1;3;5;15;7;6,08276253;6,708203932;7;7,211102551;3
949;10;0;1;2;5;15;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
950;11;0;1;1;5;15;6,708203932;3;3,605551275;6,708203932;2,828427125;5
951;12;0;1;1;5;14;8,94427191;2,828427125;5,830951895;8,94427191;5;5
952;13;0;1;1;5;13;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
953;14;0;1;1;5;12;4,123105626;5,385164807;1;4,123105626;0;5
954;15;0;1;1;5;11;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
955;16;0;1;1;5;10;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
956;17;0;1;0;5;10;9,219544457;1;6,708203932;9,219544457;6,32455532;5
957;18;0;1;0;5;9;9,219544457;1;6,403124237;9,219544457;5,830951895;5
958;19;0;1;0;5;8;9,899494937;1,414213562;7,211102551;9,899494937;6,708203932;5
959;20;0;1;0;5;7;8,485281374;0;5,830951895;8,485281374;5,385164807;2
960;1;1;1;5;5;20;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
961;2;1;1;5;5;19;3,16227766;5,830951895;0;3,16227766;1;3
962;3;1;1;4;5;19;8,485281374;0;5,830951895;8,485281374;5,385164807;2
963;4;1;0;4;5;19;1;9,219544457;3,605551275;1;4,472135955;1
964;5;0;0;4;5;19;2;7,211102551;1,414213562;2;2,236067977;3
965;6;0;0;3;5;19;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
966;7;0;0;3;5;18;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
967;8;0;0;3;5;17;5;3,605551275;3;5;3,16227766;5
968;9;0;0;3;5;16;3;6,708203932;1;3;1,414213562;3
969;10;0;0;2;5;16;7;6,08276253;6,708203932;7;7,211102551;3
970;11;0;0;1;5;16;8,602325267;1,414213562;5,656854249;8,602325267;5;5
971;12;0;0;1;5;15;8;6,32455532;5,099019514;8;4,123105626;5
972;13;0;0;1;5;14;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
973;14;0;0;1;5;13;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
974;15;0;0;1;5;12;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
975;16;0;0;0;5;12;6,403124237;2,236067977;4,123105626;6,403124237;4;5
976;17;0;0;0;5;11;1;7,810249676;3;1;4;4
977;18;0;0;0;4;11;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
978;19;0;0;0;4;10;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
979;20;0;0;0;4;9;10,81665383;3;7,810249676;10,81665383;7,071067812;5
980;1;1;1;5;5;20;3,605551275;5;2,236067977;3,605551275;2,828427125;3
981;2;1;1;4;5;20;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;3
982;3;1;1;3;5;20;7,810249676;1;5;7,810249676;4,472135955;5
983;4;1;1;3;5;19;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;2
984;5;1;0;3;5;19;8,544003745;3,605551275;5,385164807;8,544003745;4,472135955;5
985;6;1;0;3;5;18;8;6,32455532;5,099019514;8;4,123105626;5
986;7;1;0;3;5;17;6,32455532;4;3,16227766;6,32455532;2,236067977;5
987;8;1;0;3;5;16;0;8,485281374;3,16227766;0;4,123105626;4
988;9;1;0;3;4;16;10,81665383;3;7,810249676;10,81665383;7,071067812;5
989;10;1;0;3;4;15;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
990;11;1;0;3;4;14;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
991;12;1;0;3;4;13;6;6;5,830951895;6;6,403124237;3
992;13;1;0;2;4;13;4;6,32455532;1,414213562;4;1;5
993;14;1;0;2;4;12;3;6,708203932;3,605551275;3;4,472135955;1
994;15;0;0;2;4;12;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
995;16;0;0;1;4;12;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
996;17;0;0;1;4;11;8;6,32455532;5,099019514;8;4,123105626;5
997;18;0;0;1;4;10;10;2;7,071067812;10;6,403124237;5
998;19;0;0;1;4;9;2,236067977;6,403124237;1;2,236067977;2;3
999;20;0;0;0;4;9;9,848857802;3,605551275;6,708203932;9,848857802;5,830951895;5
1000;1;1;1;5;5;20;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
1001;2;1;1;5;5;19;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;3
1002;3;1;1;4;5;19;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
1003;4;1;1;3;5;19;8,544003745;3,605551275;7;8,544003745;7,071067812;5
1004;5;1;1;3;5;18;2,236067977;6,403124237;1;2,236067977;2;3
1005;6;1;1;2;5;18;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;5
1006;7;1;1;2;5;17;6,708203932;3;5;6,708203932;5,099019514;5
