;0;1;2;3;4;5;6;7;8;9;10;Asignacion
670;11;0;1;3;5;13;5,099019514;5,099019514;4,472135955;5,099019514;5;3
671;12;0;1;2;5;13;10,81665383;3;7,810249676;10,81665383;7,071067812;2
672;13;0;0;2;5;13;7;6,08276253;6,708203932;7;7,211102551;3
673;14;0;0;1;5;13;5;6,08276253;2,236067977;5;1,414213562;5
674;15;0;0;1;5;12;10,81665383;3;7,810249676;10,81665383;7,071067812;5
675;16;0;0;1;5;11;6,708203932;3;3,605551275;6,708203932;2,828427125;5
676;17;0;0;1;5;10;3;6,708203932;3,605551275;3;4,472135955;4
677;18;0;0;1;4;10;8,062257748;5,385164807;7,280109889;8,062257748;7,615773106;3
678;19;0;0;0;4;10;4,123105626;5,385164807;1;4,123105626;0;5
679;20;0;0;0;4;9;5;3,605551275;3;5;3,16227766;5
680;1;1;1;5;5;20;2;7,211102551;1,414213562;2;2,236067977;3
681;2;1;1;4;5;20;5;3,605551275;3;5;3,16227766;3
682;3;1;1;3;5;20;6,32455532;4;3,16227766;6,32455532;2,236067977;5
683;4;1;1;3;5;19;8,544003745;3,605551275;5,385164807;8,544003745;4,472135955;5
684;5;1;1;3;5;18;6;6;3,16227766;6;2,236067977;5
685;6;1;1;3;5;17;3,16227766;7,615773106;2;3,16227766;2,236067977;3
686;7;1;1;2;5;17;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;2
687;8;1;0;2;5;17;0;8,485281374;3,16227766;0;4,123105626;4
688;9;1;0;2;4;17;6,403124237;2,236067977;4,123105626;6,403124237;4;5
689;10;1;0;2;4;16;3;6,708203932;3,605551275;3;4,472135955;4
690;11;1;0;2;3;16;9,848857802;3,605551275;6,708203932;9,848857802;5,830951895;5
691;12;1;0;2;3;15;1,414213562;7,071067812;2;1,414213562;3;1
692;13;0;0;2;3;15;9,055385138;5,830951895;6;9,055385138;5;5
693;14;0;0;2;3;14;3,16227766;5,830951895;0;3,16227766;1;3
694;15;0;0;1;3;14;8,062257748;5,385164807;5;8,062257748;4;5
695;16;0;0;1;3;13;4;6,32455532;4,242640687;4;5;4
696;17;0;0;1;2;13;5,099019514;7,071067812;2,828427125;5,099019514;2,236067977;5
697;18;0;0;1;2;12;8;6,32455532;5,099019514;8;4,123105626;5
698;19;0;0;1;2;11;10,81665383;3;7,810249676;10,81665383;7,071067812;5
699;20;0;0;1;2;10;6,708203932;3;5;6,708203932;5,099019514;3
700;1;1;1;5;5;20;3,16227766;5,830951895;0;3,16227766;1;3
701;2;1;1;4;5;20;1;7,810249676;3;1;4;1
702;3;0;1;4;5;20;1;7,810249676;2,236067977;1;3,16227766;4
703;4;0;1;4;4;20;5,099019514;5,099019514;4,472135955;5,099019514;5;3
704;5;0;1;3;4;20;7,810249676;1;5,385164807;7,810249676;5,099019514;5
705;6;0;1;3;4;19;3,16227766;5,830951895;0;3,16227766;1;3
706;7;0;1;2;4;19;6,32455532;4;3,16227766;6,32455532;2,236067977;5
707;8;0;1;2;4;18;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
708;9;0;1;2;4;17;5;3,605551275;2,236067977;5;2;5
709;10;0;1;2;4;16;9;6,708203932;6,08276253;9;5,099019514;5
710;11;0;1;2;4;15;2,236067977;6,403124237;1;2,236067977;2;3
711;12;0;1;1;4;15;6,32455532;4;3,16227766;6,32455532;2,236067977;5
712;13;0;1;1;4;14;3,16227766;7,615773106;2;3,16227766;2,236067977;5
713;14;0;1;1;4;13;8,544003745;3,605551275;7;8,544003745;7,071067812;5
714;15;0;1;1;4;12;3,605551275;5;2,236067977;3,605551275;2,828427125;3
715;16;0;1;0;4;12;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
716;17;0;1;0;4;11;7,211102551;2;5,099019514;7,211102551;5;5
717;18;0;1;0;4;10;9,219544457;1;6,708203932;9,219544457;6,32455532;2
718;19;0;0;0;4;10;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
719;20;0;0;0;4;9;5;3,605551275;2,236067977;5;2;5
720;1;1;1;5;5;20;6,08276253;5;5,385164807;6,08276253;5,830951895;3
721;2;1;1;4;5;20;8,602325267;1,414213562;5,656854249;8,602325267;5;5
722;3;1;1;4;5;19;9,055385138;5,830951895;6;9,055385138;5;5
723;4;1;1;4;5;18;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
724;5;1;1;3;5;18;8,94427191;2,828427125;7,071067812;8,94427191;7;5
725;6;1;1;3;5;17;7;6,08276253;6,708203932;7;7,211102551;3
726;7;1;1;2;5;17;1;7,810249676;3;1;4;1
727;8;0;1;2;5;17;10;2;7,071067812;10;6,403124237;5
728;9;0;1;2;5;16;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
729;10;0;1;2;5;15;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;5
730;11;0;1;2;5;14;7,211102551;2;5,099019514;7,211102551;5;5
731;12;0;1;2;5;13;9,899494937;1,414213562;7,211102551;9,899494937;6,708203932;2
732;13;0;0;2;5;13;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
733;14;0;0;2;5;12;9,055385138;5,830951895;6;9,055385138;5;5
734;15;0;0;2;5;11;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;3
735;16;0;0;1;5;11;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;4
736;17;0;0;1;4;11;10,81665383;3;7,810249676;10,81665383;7,071067812;5
737;18;0;0;1;4;10;7,810249676;1;5;7,810249676;4,472135955;5
738;19;0;0;1;4;9;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
739;20;0;0;0;4;9;6;6;3,16227766;6;2,236067977;5
740;1;1;1;5;5;20;1,414213562;7,071067812;2;1,414213562;3;1
741;2;0;1;5;5;20;8,544003745;3,605551275;7;8,544003745;7,071067812;5
742;3;0;1;5;5;19;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;5
743;4;0;1;5;5;18;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
744;5;0;1;4;5;18;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
745;6;0;1;4;5;17;6,08276253;5;5,385164807;6,08276253;5,830951895;3
746;7;0;1;3;5;17;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
747;8;0;1;3;5;16;9,219544457;1;6,403124237;9,219544457;5,830951895;2
748;9;0;0;3;5;16;5;6,08276253;2,236067977;5;1,414213562;5
749;10;0;0;3;5;15;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
750;11;0;0;3;5;14;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
751;12;0;0;2;5;14;5;6,08276253;2,236067977;5;1,414213562;5
752;13;0;0;2;5;13;3,16227766;7,615773106;2;3,16227766;2,236067977;5
753;14;0;0;2;5;12;9,219544457;1;6,403124237;9,219544457;5,830951895;5
754;15;0;0;2;5;11;7,810249676;1;5;7,810249676;4,472135955;5
755;16;0;0;2;5;10;5;3,605551275;2,236067977;5;2;5
756;17;0;0;2;5;9;8;6,32455532;7,615773106;8;8,062257748;3
757;18;0;0;1;5;9;5;3,605551275;2,236067977;5;2;5
758;19;0;0;1;5;8;6,08276253;5;3;6,08276253;2;5
759;20;0;0;1;5;7;6,08276253;5;5,385164807;6,08276253;5,830951895;3
760;1;1;1;5;5;20;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
761;2;1;1;5;5;19;8,062257748;5,385164807;7,280109889;8,062257748;7,615773106;3
762;3;1;1;4;5;19;2,236067977;6,403124237;1;2,236067977;2;3
763;4;1;1;3;5;19;7;6,08276253;4,123105626;7;3,16227766;5
764;5;1;1;3;5;18;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;3
765;6;1;1;2;5;18;7,615773106;3,16227766;6;7,615773106;6,08276253;5
766;7;1;1;2;5;17;8,246211251;4,472135955;7,071067812;8,246211251;7,280109889;5
767;8;1;1;2;5;16;8,062257748;5,385164807;5;8,062257748;4;5
768;9;1;1;2;5;15;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;5
769;10;1;1;2;5;14;10,81665383;3;7,810249676;10,81665383;7,071067812;5
770;11;1;1;2;5;13;4,123105626;7,280109889;2,236067977;4,123105626;2;5
771;12;1;1;2;5;12;10;2;7,615773106;10;7,280109889;2
772;13;1;0;2;5;12;5;6,08276253;5;5;5,656854249;1
773;14;0;0;2;5;12;8,602325267;1,414213562;5,656854249;8,602325267;5;5
774;15;0;0;2;5;11;5,099019514;5,099019514;4,472135955;5,099019514;5;3
775;16;0;0;1;5;11;6;6;5,830951895;6;6,403124237;4
776;17;0;0;1;4;11;4,242640687;4,242640687;2;4,242640687;2,236067977;3
777;18;0;0;0;4;11;8,062257748;2,236067977;5;8,062257748;4,242640687;5
778;19;0;0;0;4;10;4,123105626;5,385164807;1;4,123105626;0;5
779;20;0;0;0;4;9;6,32455532;4;3,16227766;6,32455532;2,236067977;5
780;1;1;1;5;5;20;1;9,219544457;3,605551275;1;4,472135955;1
781;2;0;1;5;5;20;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
782;3;0;1;5;5;19;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
783;4;0;1;4;5;19;1;7,810249676;3;1;4;4
784;5;0;1;4;4;19;8,062257748;5,385164807;5;8,062257748;4;5
785;6;0;1;4;4;18;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
786;7;0;1;3;4;18;7,211102551;2;5,099019514;7,211102551;5;5
787;8;0;1;3;4;17;1,414213562;7,071067812;2;1,414213562;3;4
788;9;0;1;3;3;17;7;6,08276253;6,708203932;7;7,211102551;4
789;10;0;1;3;2;17;3,605551275;5;2,236067977;3,605551275;2,828427125;3
790;11;0;1;2;2;17;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;5
791;12;0;1;2;2;16;7;6,08276253;4,123105626;7;3,16227766;5
792;13;0;1;2;2;15;8,062257748;5,385164807;7,280109889;8,062257748;7,615773106;5
793;14;0;1;2;2;14;5;3,605551275;2,236067977;5;2;5
794;15;0;1;2;2;13;4,242640687;4,242640687;2;4,242640687;2,236067977;5
795;16;0;1;2;2;12;10,63014581;2,236067977;8,062257748;10,63014581;7,615773106;2
796;17;0;0;2;2;12;3,16227766;5,830951895;0;3,16227766;1;3
797;18;0;0;1;2;12;3,16227766;5,830951895;0;3,16227766;1;3
798;19;0;0;0;2;12;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;5
799;20;0;0;0;2;11;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
800;1;1;1;5;5;20;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
801;2;1;1;5;5;19;5,099019514;5,099019514;2;5,099019514;1;5
802;3;1;1;5;5;18;7,810249676;1;5,385164807;7,810249676;5,099019514;5
803;4;1;1;5;5;17;10;2;7,071067812;10;6,403124237;5
804;5;1;1;5;5;16;9,219544457;5;6,08276253;9,219544457;5,099019514;5
805;6;1;1;5;5;15;8,94427191;2,828427125;5,830951895;8,94427191;5;5
806;7;1;1;5;5;14;5;3,605551275;3;5;3,16227766;3
807;8;1;1;4;5;14;7,615773106;3,16227766;6;7,615773106;6,08276253;3
808;9;1;1;3;5;14;2;7,211102551;3,16227766;2;4,123105626;4
809;10;1;1;3;4;14;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;1
810;11;0;1;3;4;14;8,246211251;4,472135955;7,071067812;8,246211251;7,280109889;3
811;12;0;1;2;4;14;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
812;13;0;1;2;4;13;9,848857802;3,605551275;6,708203932;9,848857802;5,830951895;5
813;14;0;1;2;4;12;10;2;7,071067812;10;6,403124237;5
814;15;0;1;2;4;11;8;6,32455532;5,099019514;8;4,123105626;5
815;16;0;1;2;4;10;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
816;17;0;1;2;4;9;6,08276253;7;3,605551275;6,08276253;2,828427125;5
817;18;0;1;2;4;8;7,810249676;1;5;7,810249676;4,472135955;5
818;19;0;1;2;4;7;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;2
819;20;0;0;2;4;7;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
820;1;1;1;5;5;20;7,810249676;1;5;7,810249676;4,472135955;5
821;2;1;1;5;5;19;7,211102551;2;5,099019514;7,211102551;5;5
822;3;1;1;5;5;18;1;7,810249676;2,236067977;1;3,16227766;1
823;4;0;1;5;5;18;5;6,08276253;5;5;5,656854249;4
824;5;0;1;5;4;18;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;3
825;6;0;1;4;4;18;3,605551275;5;2,236067977;3,605551275;2,828427125;3
826;7;0;1;3;4;18;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
827;8;0;1;2;4;18;9;6,708203932;6,08276253;9;5,099019514;5
828;9;0;1;2;4;17;9,219544457;5;6,08276253;9,219544457;5,099019514;5
829;10;0;1;2;4;16;4,123105626;7,280109889;2,236067977;4,123105626;2;5
830;11;0;1;2;4;15;8,485281374;0;5,830951895;8,485281374;5,385164807;2
831;12;0;0;2;4;15;8;6,32455532;7,615773106;8;8,062257748;3
832;13;0;0;1;4;15;8,062257748;2,236067977;6,08276253;8,062257748;6;5
833;14;0;0;1;4;14;8,062257748;5,385164807;5;8,062257748;4;5
834;15;0;0;1;4;13;6,403124237;2,236067977;4,123105626;6,403124237;4;5
835;16;0;0;1;4;12;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;5
836;17;0;0;1;4;11;10;2;7,615773106;10;7,280109889;5
837;18;0;0;1;4;10;3,605551275;5;1;3,605551275;1,414213562;3
838;19;0;0;0;4;10;6,08276253;5;3;6,08276253;2;5
839;20;0;0;0;4;9;4,123105626;5,385164807;1;4,123105626;0;5
840;1;1;1;5;5;20;9,219544457;5;6,08276253;9,219544457;5,099019514;5
841;2;1;1;5;5;19;7,615773106;3,16227766;6;7,615773106;6,08276253;5
842;3;1;1;5;5;18;5,099019514;5,099019514;2;5,099019514;1;5
843;4;1;1;5;5;17;7,810249676;1;5;7,810249676;4,472135955;5
844;5;1;1;5;5;16;8,062257748;7,280109889;5,385164807;8,062257748;4,472135955;5
845;6;1;1;5;5;15;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
846;7;1;1;5;5;14;6,708203932;3;3,605551275;6,708203932;2,828427125;5
847;8;1;1;5;5;13;1;9,219544457;3,605551275;1;4,472135955;1
848;9;0;1;5;5;13;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;5
849;10;0;1;5;5;12;9,219544457;5;6,08276253;9,219544457;5,099019514;5
850;11;0;1;5;5;11;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
851;12;0;1;4;5;11;2,828427125;5,656854249;1,414213562;2,828427125;2,236067977;3
852;13;0;1;3;5;11;10,81665383;3;7,810249676;10,81665383;7,071067812;5
853;14;0;1;3;5;10;6,708203932;3;5;6,708203932;5,099019514;5
854;15;0;1;3;5;9;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
855;16;0;1;3;5;8;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
856;17;0;1;2;5;8;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;5
857;18;0;1;2;5;7;8;6,32455532;7,615773106;8;8,062257748;3
858;19;0;1;1;5;7;7;6,08276253;6,708203932;7;7,211102551;3
859;20;0;1;0;5;7;10,63014581;2,236067977;7,810249676;10,63014581;7,211102551;2
860;1;1;1;5;5;20;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
861;2;1;1;5;5;19;11,3137085;2,828427125;8,602325267;11,3137085;8,062257748;2
862;3;1;0;5;5;19;4,123105626;7,280109889;2,236067977;4,123105626;2;5
863;4;1;0;5;5;18;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;5
864;5;1;0;5;5;17;4,472135955;4,472135955;1,414213562;4,472135955;1;5
865;6;1;0;5;5;16;7,615773106;3,16227766;6;7,615773106;6,08276253;3
866;7;1;0;4;5;16;8,062257748;5,385164807;5;8,062257748;4;5
867;8;1;0;4;5;15;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
868;9;1;0;3;5;15;5,099019514;5,099019514;2;5,099019514;1;5
869;10;1;0;3;5;14;5;3,605551275;3;5;3,16227766;3
870;11;1;0;2;5;14;1,414213562;7,071067812;2;1,414213562;3;1
871;12;0;0;2;5;14;4,123105626;7,280109889;2,236067977;4,123105626;2;5
872;13;0;0;2;5;13;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
873;14;0;0;2;5;12;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
874;15;0;0;2;5;11;9,848857802;3,605551275;6,708203932;9,848857802;5,830951895;5
875;16;0;0;2;5;10;0;8,485281374;3,16227766;0;4,123105626;4
876;17;0;0;2;4;10;10;2;7,071067812;10;6,403124237;5
877;18;0;0;2;4;9;6,08276253;7;3,605551275;6,08276253;2,828427125;5
878;19;0;0;2;4;8;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;5
879;20;0;0;2;4;7;8,062257748;5,385164807;5;8,062257748;4;5
880;1;1;1;5;5;20;10;2;7,071067812;10;6,403124237;5
881;2;1;1;5;5;19;7,810249676;1;5;7,810249676;4,472135955;5
882;3;1;1;5;5;18;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;3
883;4;1;1;4;5;18;7,071067812;5,099019514;6,32455532;7,071067812;6,708203932;3
884;5;1;1;3;5;18;1;9,219544457;3,605551275;1;4,472135955;1
885;6;0;1;3;5;18;9,433981132;2,236067977;6,403124237;9,433981132;5,656854249;5
886;7;0;1;3;5;17;7,071067812;5,099019514;4;7,071067812;3;5
887;8;0;1;3;5;16;7,280109889;4,123105626;4,123105626;7,280109889;3,16227766;5
888;9;0;1;3;5;15;9,899494937;1,414213562;7,211102551;9,899494937;6,708203932;2
889;10;0;0;3;5;15;10;2;7,071067812;10;6,403124237;5
890;11;0;0;3;5;14;5,385164807;4,123105626;4,123105626;5,385164807;4,472135955;3
891;12;0;0;2;5;14;8,062257748;2,236067977;6,08276253;8,062257748;6;5
892;13;0;0;2;5;13;5,099019514;5,099019514;4,472135955;5,099019514;5;3
893;14;0;0;1;5;13;7,810249676;1;5;7,810249676;4,472135955;5
894;15;0;0;1;5;12;1;7,810249676;3;1;4;4
895;16;0;0;1;4;12;7;6,08276253;6,708203932;7;7,211102551;3
896;17;0;0;0;4;12;5;6,08276253;5;5;5,656854249;4
897;18;0;0;0;3;12;1,414213562;8,602325267;2,828427125;1,414213562;3,605551275;4
898;19;0;0;0;2;12;4,472135955;4,472135955;1,414213562;4,472135955;1;5
899;20;0;0;0;2;11;6,403124237;2,236067977;4,123105626;6,403124237;4;5
900;1;1;1;5;5;20;5,099019514;7,071067812;2,828427125;5,099019514;2,236067977;5
901;2;1;1;5;5;19;6;6;5,830951895;6;6,403124237;3
902;3;1;1;4;5;19;8,602325267;1,414213562;5,656854249;8,602325267;5;5
903;4;1;1;4;5;18;5,656854249;2,828427125;3,16227766;5,656854249;3;5
904;5;1;1;4;5;17;6,08276253;5;3;6,08276253;2;5
905;6;1;1;4;5;16;7;6,08276253;4,123105626;7;3,16227766;5
906;7;1;1;4;5;15;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
907;8;1;1;4;5;14;2,236067977;8,062257748;2,236067977;2,236067977;2,828427125;4
908;9;1;1;4;4;14;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
909;10;1;1;4;4;13;2,236067977;6,403124237;1;2,236067977;2;3
910;11;1;1;3;4;13;3;6,708203932;3,605551275;3;4,472135955;1
911;12;0;1;3;4;13;9,219544457;1;6,708203932;9,219544457;6,32455532;2
912;13;0;0;3;4;13;2;7,211102551;1,414213562;2;2,236067977;3
913;14;0;0;2;4;13;5;3,605551275;2,236067977;5;2;5
914;15;0;0;2;4;12;4;6,32455532;1,414213562;4;1;5
915;16;0;0;2;4;11;4;6,32455532;1,414213562;4;1;5
916;17;0;0;2;4;10;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
917;18;0;0;2;4;9;3,605551275;5;1;3,605551275;1,414213562;3
918;19;0;0;1;4;9;6,708203932;3;5;6,708203932;5,099019514;3
919;20;0;0;0;4;9;7,810249676;1;5,385164807;7,810249676;5,099019514;5
920;1;1;1;5;5;20;9,219544457;1;6,708203932;9,219544457;6,32455532;2
921;2;1;0;5;5;20;3,16227766;5,830951895;0;3,16227766;1;3
922;3;1;0;4;5;20;5,830951895;3,16227766;2,828427125;5,830951895;2,236067977;5
923;4;1;0;4;5;19;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
924;5;1;0;3;5;19;7,211102551;2;4,242640687;7,211102551;3,605551275;5
925;6;1;0;3;5;18;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
926;7;1;0;3;5;17;8,94427191;2,828427125;5,830951895;8,94427191;5;5
927;8;1;0;3;5;16;3,605551275;5;2,236067977;3,605551275;2,828427125;3
928;9;1;0;2;5;16;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
929;10;1;0;2;5;15;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
930;11;1;0;2;5;14;7,071067812;7,071067812;4,472135955;7,071067812;3,605551275;5
931;12;1;0;2;5;13;7,071067812;5,099019514;4;7,071067812;3;5
932;13;1;0;2;5;12;1;7,810249676;2,236067977;1;3,16227766;1
933;14;0;0;2;5;12;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
934;15;0;0;2;5;11;4,123105626;5,385164807;1;4,123105626;0;5
935;16;0;0;2;5;10;11,40175425;3,16227766;8,485281374;11,40175425;7,810249676;5
936;17;0;0;2;5;9;11,40175425;3,16227766;8,485281374;11,40175425;7,810249676;5
937;18;0;0;2;5;8;6,708203932;3;3,605551275;6,708203932;2,828427125;5
938;19;0;0;2;5;7;8,544003745;3,605551275;7;8,544003745;7,071067812;3
939;20;0;0;1;5;7;6,32455532;4;5,099019514;6,32455532;5,385164807;3
940;1;1;1;5;5;20;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
941;2;1;1;5;5;19;6,08276253;5;5,385164807;6,08276253;5,830951895;3
942;3;1;1;4;5;19;8,544003745;3,605551275;7;8,544003745;7,071067812;5
943;4;1;1;4;5;18;6,32455532;4;3,16227766;6,32455532;2,236067977;5
944;5;1;1;4;5;17;4;6,32455532;1,414213562;4;1;5
945;6;1;1;4;5;16;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
946;7;1;1;3;5;16;8;6,32455532;7,615773106;8;8,062257748;3
947;8;1;1;2;5;16;6,32455532;4;5,099019514;6,32455532;5,385164807;5
948;9;1;1;2;5;15;6,708203932;3;3,605551275;6,708203932;2,828427125;5
949;10;1;1;2;5;14;9,219544457;1;6,708203932;9,219544457;6,32455532;5
950;11;1;1;2;5;13;8,485281374;0;5,830951895;8,485281374;5,385164807;2
951;12;1;0;2;5;13;8,062257748;2,236067977;5;8,062257748;4,242640687;5
952;13;1;0;2;5;12;6,08276253;7;3,605551275;6,08276253;2,828427125;5
953;14;1;0;2;5;11;4,242640687;4,242640687;2;4,242640687;2,236067977;5
954;15;1;0;2;5;10;6;6;5,830951895;6;6,403124237;1
955;16;0;0;2;5;10;2,236067977;6,403124237;1;2,236067977;2;3
956;17;0;0;1;5;10;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
957;18;0;0;1;5;9;2,236067977;6,403124237;1;2,236067977;2;3
958;19;0;0;0;5;9;9,433981132;2,236067977;7,280109889;9,433981132;7,071067812;5
959;20;0;0;0;5;8;5,385164807;4,123105626;2,236067977;5,385164807;1,414213562;5
960;1;1;1;5;5;20;7,211102551;2;4,242640687;7,211102551;3,605551275;5
961;2;1;1;5;5;19;7,211102551;2;5,099019514;7,211102551;5;5
962;3;1;1;5;5;18;5,099019514;5,099019514;2;5,099019514;1;5
963;4;1;1;5;5;17;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
964;5;1;1;4;5;17;3;6,708203932;1;3;1,414213562;3
965;6;1;1;3;5;17;4,123105626;7,280109889;2,236067977;4,123105626;2;5
966;7;1;1;3;5;16;12,04159458;3,605551275;9,219544457;12,04159458;8,602325267;5
967;8;1;1;3;5;15;6,403124237;2,236067977;3,605551275;6,403124237;3,16227766;5
968;9;1;1;3;5;14;2,236067977;6,403124237;1;2,236067977;2;3
969;10;1;1;2;5;14;8,246211251;4,472135955;7,071067812;8,246211251;7,280109889;5
970;11;1;1;2;5;13;9,219544457;1;6,708203932;9,219544457;6,32455532;2
971;12;1;0;2;5;13;8,602325267;1,414213562;5,656854249;8,602325267;5;5
972;13;1;0;2;5;12;1;9,219544457;3,605551275;1;4,472135955;1
973;14;0;0;2;5;12;9,486832981;4,242640687;6,32455532;9,486832981;5,385164807;5
974;15;0;0;2;5;11;3,16227766;5,830951895;0;3,16227766;1;3
975;16;0;0;1;5;11;10;2;7,615773106;10;7,280109889;5
976;17;0;0;1;5;10;6,08276253;5;3;6,08276253;2;5
977;18;0;0;1;5;9;5;6,08276253;2,236067977;5;1,414213562;5
978;19;0;0;1;5;8;4,123105626;5,385164807;3,605551275;4,123105626;4,242640687;3
979;20;0;0;0;5;8;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
980;1;1;1;5;5;20;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
981;2;1;1;5;5;19;6,708203932;3;5;6,708203932;5,099019514;5
982;3;1;1;5;5;18;9,899494937;1,414213562;7,211102551;9,899494937;6,708203932;5
983;4;1;1;5;5;17;6,708203932;3;5;6,708203932;5,099019514;5
984;5;1;1;5;5;16;8,485281374;0;5,830951895;8,485281374;5,385164807;2
985;6;1;0;5;5;16;7,615773106;3,16227766;4,472135955;7,615773106;3,605551275;5
986;7;1;0;5;5;15;9,055385138;5,830951895;6;9,055385138;5;5
987;8;1;0;5;5;14;8;6,32455532;7,615773106;8;8,062257748;3
988;9;1;0;4;5;14;7,071067812;1,414213562;4,472135955;7,071067812;4,123105626;5
989;10;1;0;4;5;13;8,062257748;2,236067977;6,08276253;8,062257748;6;5
990;11;1;0;4;5;12;9,219544457;5;6,08276253;9,219544457;5,099019514;5
991;12;1;0;4;5;11;4,472135955;4,472135955;3,16227766;4,472135955;3,605551275;3
992;13;1;0;3;5;11;4,123105626;5,385164807;1;4,123105626;0;5
993;14;1;0;3;5;10;8,246211251;4,472135955;5,099019514;8,246211251;4,123105626;5
994;15;1;0;3;5;9;8,602325267;1,414213562;5,656854249;8,602325267;5;5
995;16;1;0;3;5;8;3,16227766;5,830951895;2,828427125;3,16227766;3,605551275;3
996;17;1;0;2;5;8;6,08276253;7;3,605551275;6,08276253;2,828427125;5
997;18;1;0;2;5;7;6,08276253;5;5,385164807;6,08276253;5,830951895;3
998;19;1;0;1;5;7;9,219544457;1;6,403124237;9,219544457;5,830951895;5
999;20;1;0;1;5;6;5,099019514;5,099019514;4,472135955;5,099019514;5;3
1000;1;1;1;5;5;20;1,414213562;7,071067812;2;1,414213562;3;1
1001;2;0;1;5;5;20;7,280109889;4,123105626;6,08276253;7,280109889;6,32455532;5
1002;3;0;1;5;5;19;9;6,708203932;6,08276253;9;5,099019514;5
1003;4;0;1;5;5;18;4,123105626;5,385164807;1;4,123105626;0;5
1004;5;0;1;5;5;17;8,602325267;1,414213562;6,32455532;8,602325267;6,08276253;2
1005;6;0;0;5;5;17;2,236067977;6,403124237;2,236067977;2,236067977;3,16227766;4
1006;7;0;0;5;4;17;8;6,32455532;7,615773106;8;8,062257748;3
1007;8;0;0;4;4;17;9,055385138;7,615773106;6,32455532;9,055385138;5,385164807;5
1008;9;0;0;4;4;16;2,236067977;6,403124237;1;2,236067977;2;3
